Date,BTC_close,BTC_open,BTC_high,BTC_low,BTC_volume,Active_Addr_Cnt,Difficulty,Mean_Block_Size(in_bytes),Sum_Block_Weight,Total_Fees(USD),Mean_Hashrate,Xfer_Cnt,Mean_Tx_size(native_units),ETH,LTC,DOGE,XRP,GOLD,SILVER,COPPER,S&P500,DJI,JP225
2020-06-29,9185.4,9122.8,9229.1,9033.6,401.12,962232.0,15784700000000.0,1275565.372,549654460.0,308429.0740801252,113776264.8,771368.0,0.64269596,227.87,41.837,0.002305,0.17725,1781.2,18.064,5961.5,3053.24,25595.8,21995.04
2020-06-30,9135.4,9186.0,9199.8,9075.3,381.73,926238.0,15784600000000.0,1180932.259,538459424.0,407570.9978240217,115344545.2,778086.0,0.7040654,225.63,41.196,0.002314,0.17532,1800.5,18.637,6015.0,3100.29,25812.88,22288.14
2020-07-01,9229.9,9135.9,9289.0,9101.1,366.78,1078007.0,15784200000000.0,1299177.5,647049687.0,573024.4296452526,127111309.0,929008.0,0.64415205,230.95,41.728,0.002327,0.17645,1779.9,18.218,6061.0,3115.86,25734.97,22121.73
2020-07-02,9085.1,9229.9,9259.7,8962.1,483.1,951042.0,15784200000000.0,1123262.579,569959185.0,508041.742215826,128680584.5,841747.0,0.68514811,226.42,41.05,0.002322,0.17478,1790.0,18.322,6073.0,3130.01,25827.36,22145.96
2020-07-03,9067.1,9085.0,9120.4,9050.9,333.88,944676.0,15784200000000.0,1211366.84,586537309.0,483917.63864390535,127895946.7,824532.0,0.64094518,225.12,41.212,0.002322,0.1764,1793.5,18.582,6017.0,3130.01,25827.36,22306.48
2020-07-04,9134.4,9067.1,9182.3,9049.6,261.25,799989.0,15784200000000.0,1021426.134,490653097.0,291311.9755296127,123188120.5,721840.0,0.4892133,229.15,42.077,0.002306,0.17808,1793.5,18.582,6017.0,3130.01,25827.36,22306.48
2020-07-05,9081.0,9134.3,9149.6,8932.1,314.1,771473.0,15784200000000.0,925091.8528,464908995.0,227461.6678589277,127895946.7,649161.0,0.45011997,227.98,41.657,0.002301,0.17711,1793.5,18.582,6017.0,3130.01,25827.36,22306.48
2020-07-06,9339.0,9080.4,9363.0,9063.2,510.27,989688.0,15784200000000.0,1237592.942,588602040.0,343842.57674246695,120834207.4,831075.0,0.67434985,241.56,44.093,0.002618,0.18875,1799.0,18.582,6128.5,3179.72,26287.03,22714.44
2020-07-07,9256.0,9338.8,9371.2,9209.3,420.55,969354.0,15784200000000.0,1102635.13,554024844.0,383192.85540633,126326671.3,877312.0,0.6274717,239.25,43.364,0.003121,0.18512,1809.9,18.699,6188.0,3145.32,25890.18,22614.69
2020-07-08,9429.9,9256.3,9458.3,9233.1,509.94,1024085.0,15784200000000.0,1248851.192,583603528.0,458027.5541822458,118480294.2,870325.0,0.72821904,246.99,45.348,0.004757,0.20544,1820.6,19.161,6232.0,3169.94,26067.28,22438.65
2020-07-09,9235.7,9430.1,9434.5,9176.0,444.27,1033334.0,15784200000000.0,1266302.427,641027969.0,497297.5530306061,128680584.5,872584.0,0.63636973,242.02,44.368,0.004331,0.20261,1803.8,18.962,6300.0,3152.05,25706.09,22529.29
2020-07-10,9285.1,9239.0,9309.8,9131.9,418.47,976205.0,15784200000000.0,1211746.155,594544275.0,449292.3605503015,126326671.3,852859.0,0.63683275,241.26,44.307,0.003525,0.19898,1801.9,19.053,6412.0,3185.04,26075.3,22290.81
2020-07-11,9233.3,9285.8,9295.5,9184.2,353.92,885970.0,15784200000000.0,1087458.923,520993341.0,308425.4623683152,122403482.8,777275.0,0.42670527,239.2,44.697,0.003808,0.20115,1801.9,19.053,6412.0,3185.04,26075.3,22290.81
2020-07-12,9300.8,9234.2,9337.8,9170.4,366.88,745665.0,15784200000000.0,980448.9934,455215543.0,221079.76401371637,119264931.9,653890.0,0.94214178,242.75,44.737,0.003636,0.20119,1801.9,19.053,6412.0,3185.04,26075.3,22290.81
2020-07-13,9243.6,9300.5,9329.6,9207.6,456.87,909653.0,16623500000000.0,1144016.755,509297781.0,387194.38504963,121474836.1,782344.0,0.78845516,239.73,43.922,0.00316,0.19872,1814.1,19.788,6571.0,3155.22,26085.8,22784.74
2020-07-14,9253.4,9243.1,9274.8,9135.7,453.83,993499.0,17345900000000.0,1254461.326,575225567.0,574220.6435098614,124167138.5,893336.0,0.60942977,240.5,43.896,0.003291,0.19911,1813.4,19.53,6498.5,3197.52,26642.59,22587.01
2020-07-15,9198.7,9253.6,9270.2,9168.7,429.84,971186.0,17345900000000.0,1315799.435,551332065.0,610381.5495539389,118993507.8,830062.0,0.67459253,238.62,43.35,0.003094,0.19723,1813.8,19.761,6386.0,3226.56,26870.1,22945.5
2020-07-16,9135.3,9198.7,9224.2,9052.0,429.04,966383.0,17345900000000.0,1276408.199,543305758.0,716184.4033015096,117268964.2,879820.0,0.63651209,233.65,42.081,0.002981,0.19441,1800.3,19.573,6436.5,3215.57,26734.71,22770.36
2020-07-17,9155.8,9135.4,9181.9,9091.5,310.92,847984.0,17345900000000.0,1261172.076,471418082.0,709999.5107149627,101748071.9,757876.0,0.69515928,232.75,41.892,0.003055,0.19448,1810.0,19.764,6448.0,3224.73,26671.95,22696.42
2020-07-18,9170.2,9155.8,9198.8,9126.7,276.4,892684.0,17345900000000.0,1275875.446,515358879.0,683656.0032552503,112095333.4,783359.0,0.46357501,235.75,42.468,0.003455,0.19989,1810.0,19.764,6448.0,3224.73,26671.95,22696.42
2020-07-19,9208.0,9170.1,9224.8,9106.4,265.25,872974.0,17345900000000.0,1334231.885,523351794.0,429550.7648306736,112957605.2,675748.0,0.49710338,239.01,42.647,0.003381,0.19953,1810.0,19.764,6448.0,3224.73,26671.95,22696.42
2020-07-20,9162.4,9208.1,9218.4,9139.9,312.98,940265.0,17345900000000.0,1288152.681,555276978.0,728928.6377370468,121580323.2,784724.0,0.64868482,236.1,41.954,0.003226,0.19469,1817.4,20.192,6487.5,3251.84,26680.87,22717.48
2020-07-21,9387.3,9162.3,9426.9,9155.1,458.99,927506.0,17345900000000.0,1292411.712,491378058.0,983036.3423610942,107783974.4,814250.0,0.70217241,245.53,43.785,0.0033,0.19947,1843.9,21.557,6534.5,3257.3,26840.4,22884.22
2020-07-22,9513.7,9387.4,9523.1,9296.0,386.0,1017627.0,17345900000000.0,1260827.708,571307064.0,1354395.1138890372,124167138.5,918390.0,0.67197353,263.28,44.983,0.003289,0.20356,1865.1,23.144,6486.0,3276.02,27005.84,22751.61
2020-07-23,9599.6,9513.6,9646.5,9451.1,425.66,977856.0,17345900000000.0,1291887.757,543267007.0,1294786.0701583773,117268964.2,850319.0,0.68715322,275.34,44.939,0.003298,0.20851,1890.0,22.988,6544.5,3235.66,26652.33,22751.61
2020-07-24,9546.4,9599.2,9626.2,9480.5,359.16,1083981.0,17345900000000.0,1314932.379,643237571.0,1180149.0307215666,138825759.1,926658.0,0.57852065,279.33,44.1,0.003215,0.20401,1897.5,22.85,6415.0,3215.63,26469.89,22751.61
2020-07-25,9704.1,9546.7,9729.3,9536.2,306.29,972156.0,17345900000000.0,1366096.035,559366641.0,858917.214385171,122442595.0,753048.0,0.52682876,305.32,49.153,0.003252,0.21463,1897.5,22.85,6415.0,3215.63,26469.89,22751.61
2020-07-26,9932.5,9690.0,10086.6,9645.9,415.07,999311.0,17345900000000.0,1349479.829,623165908.0,756952.0949084142,136238943.7,746960.0,0.53862636,311.13,48.073,0.003237,0.21526,1897.5,22.85,6415.0,3215.63,26469.89,22751.61
2020-07-27,11022.8,9932.7,11367.0,9894.6,908.99,1022491.0,17292400000000.0,1283174.107,591241091.0,1374164.0312097326,128082098.1,834328.0,0.91785739,321.8,53.258,0.003167,0.22433,1931.0,24.501,6420.5,3239.41,26584.77,22715.85
2020-07-28,10908.5,10961.1,11046.1,10873.6,658.37,1059084.0,16847600000000.0,1284542.924,575270260.0,2068233.3125357025,121437040.4,901937.0,0.80825804,316.96,55.756,0.003184,0.23041,1944.6,24.3,6477.0,3218.44,26379.28,22657.38
2020-07-29,11105.9,10908.4,11336.5,10771.8,576.83,1039672.0,16847600000000.0,1279768.865,587284866.0,1947460.6377326816,123949530.9,885885.0,0.68966588,317.82,55.166,0.003171,0.24319,1953.4,24.321,6474.0,3258.44,26539.57,22397.11
2020-07-30,11096.2,11105.8,11164.4,10861.6,501.14,968423.0,16847600000000.0,1287007.963,531320383.0,2001441.1049378584,113062072.1,846718.0,0.76204453,334.87,56.737,0.003227,0.24417,1966.8,23.362,6430.5,3246.22,26313.65,22339.23
2020-07-31,11333.4,11096.5,11434.8,10964.6,530.95,1062923.0,16847600000000.0,1302789.542,603261131.0,1941965.3939893371,128137015.0,907870.0,0.68065303,346.51,58.156,0.003224,0.25947,1985.9,24.216,6413.0,3271.12,26428.32,21710.0
2020-08-01,11803.1,11333.2,11847.7,11226.1,611.47,954055.0,16847600000000.0,1285942.518,535304539.0,1458101.8583463482,114737065.8,767003.0,0.60256615,387.14,61.637,0.003713,0.291,1985.9,24.216,6413.0,3271.12,26428.32,21710.0
2020-08-02,11066.8,11802.6,12061.1,10730.7,647.95,950873.0,16847600000000.0,1355272.014,563264183.0,1186625.8932754314,118087053.1,758682.0,0.55449892,372.08,56.76,0.003333,0.28787,1985.9,24.216,6413.0,3271.12,26428.32,21710.0
2020-08-03,11224.4,11066.9,11461.1,10981.6,470.24,1080975.0,16847600000000.0,1328171.037,635249148.0,1462225.131022965,135674486.5,864566.0,0.78963824,385.8,58.485,0.003372,0.31005,1986.3,24.417,6490.0,3294.61,26664.4,22195.38
2020-08-04,11184.7,11223.8,11407.8,11043.0,485.79,1003351.0,16847600000000.0,1308295.407,579241479.0,1271786.6601980897,121437040.4,876195.0,0.64740608,389.62,57.601,0.003549,0.30129,2021.0,26.028,6453.0,3306.51,26828.47,22573.66
2020-08-05,11735.1,11184.8,11771.5,11114.5,570.83,957619.0,16847600000000.0,1268187.55,515377805.0,1629007.4629052852,108037091.1,784319.0,0.65414356,400.79,58.864,0.003501,0.30249,2049.3,26.89,6494.5,3327.77,27201.52,22514.85
2020-08-06,11757.1,11735.0,11898.4,11563.0,554.85,1120216.0,16847600000000.0,1274000.551,619286840.0,2257280.0735187405,130649505.5,924515.0,0.76895738,394.83,59.044,0.003559,0.30316,2069.4,28.4,6478.5,3349.16,27386.98,22418.15
2020-08-07,11592.0,11757.1,11901.8,11352.4,517.0,1049182.0,16847600000000.0,1299866.717,599238977.0,1581085.4226426077,127299518.2,869514.0,0.74483652,379.57,57.186,0.003531,0.29444,2028.0,27.54,6308.0,3351.28,27433.48,22329.94
2020-08-08,11764.3,11591.6,11805.5,11533.5,317.06,951540.0,16847600000000.0,1334226.014,567213212.0,914417.4451211932,118924549.9,751256.0,0.53711817,396.76,58.446,0.003514,0.29525,2028.0,27.54,6308.0,3351.28,27433.48,22329.94
2020-08-09,11681.2,11764.4,11792.8,11527.5,303.0,911571.0,16847600000000.0,1249304.577,573363570.0,753619.4058827481,130649505.5,715059.0,0.5429646,390.23,56.949,0.003468,0.28795,2028.0,27.54,6308.0,3351.28,27433.48,22329.94
2020-08-10,11889.2,11681.1,12041.1,11546.9,564.11,967780.0,16875400000000.0,1247689.876,529981331.0,1590960.91715522,114926419.5,816913.0,0.75529085,395.53,58.281,0.003495,0.29464,2039.7,29.261,6396.5,3360.47,27791.44,22329.94
2020-08-11,11390.4,11889.2,11931.8,11146.7,615.9,1086328.0,16947800000000.0,1282781.026,603233310.0,1725541.3336078897,129741892.8,914387.0,0.69226861,379.01,54.102,0.003391,0.28293,1946.3,26.049,6386.0,3333.69,27686.91,22750.24
2020-08-12,11557.2,11390.4,11605.4,11190.6,549.59,1049344.0,16947800000000.0,1304683.618,627230066.0,1434068.595431624,132269332.3,893762.0,0.74399438,387.12,54.516,0.003462,0.28231,1949.0,25.979,6432.5,3380.35,27976.84,22843.96
2020-08-13,11770.9,11557.2,11772.9,11298.4,545.67,952528.0,16947800000000.0,1205586.299,550064924.0,1308130.3843481194,123844534.1,868369.0,0.72315388,424.31,57.133,0.003483,0.29435,1970.4,27.718,6256.0,3373.43,27896.72,23249.61
2020-08-14,11750.8,11771.1,11835.5,11651.5,435.44,1086754.0,16947800000000.0,1262152.317,646036054.0,1235970.7420608914,140694130.5,936696.0,0.76819071,438.03,56.679,0.00357,0.30006,1949.8,26.089,6366.5,3372.85,27931.02,23289.36
2020-08-15,11845.3,11751.1,11964.0,11711.5,499.1,973628.0,16947800000000.0,1238247.25,594704718.0,781249.7192365109,131426852.5,811877.0,0.5894554,432.18,59.868,0.003535,0.29886,1949.8,26.089,6366.5,3372.85,27931.02,23289.36
2020-08-16,11899.0,11845.5,11922.5,11688.9,410.81,892624.0,16947800000000.0,1142048.303,517016549.0,738827.019615116,128056933.2,743139.0,0.63839995,433.63,63.88,0.003535,0.30447,1949.8,26.089,6366.5,3372.85,27931.02,23289.36
2020-08-17,12282.6,11898.8,12444.1,11764.0,628.41,878796.0,16947800000000.0,1265440.24,482311730.0,1039042.9711176682,105309978.0,775898.0,0.91537893,430.56,67.198,0.003589,0.31513,1998.7,27.667,6446.0,3381.99,27844.91,23096.75
2020-08-18,11947.6,12283.0,12381.4,11842.0,606.79,1008612.0,16947800000000.0,1244693.543,555348659.0,1884820.1712966005,117947175.3,896769.0,0.78379783,422.16,65.45,0.003477,0.30255,2013.1,28.075,6567.5,3389.78,27778.07,23051.08
2020-08-19,11750.2,11944.4,12013.2,11602.6,550.26,988648.0,16947800000000.0,1296448.101,547242710.0,1752084.096865355,116262215.7,897226.0,0.71147808,407.44,62.105,0.003417,0.28979,1970.3,27.34,6685.0,3374.85,27692.88,23110.61
2020-08-20,11856.9,11751.0,11881.0,11672.7,430.93,994559.0,16947800000000.0,1264539.966,575253363.0,1530692.5298239037,123002054.3,861635.0,0.65497599,416.05,62.783,0.003441,0.29217,1946.5,27.147,6601.5,3385.51,27739.73,22880.62
2020-08-21,11529.2,11856.9,11877.4,11495.6,506.38,1095556.0,16947800000000.0,1348555.639,615252866.0,1593533.297467438,130584372.7,835368.0,0.6239108,387.99,59.152,0.003376,0.27921,1947.0,26.732,6490.0,3397.16,27930.33,22920.3
2020-08-22,11661.3,11529.2,11677.0,11382.1,433.98,950674.0,16947800000000.0,1320774.176,543324699.0,1037715.3060040694,114577256.0,791611.0,0.46890254,395.56,60.228,0.003437,0.28611,1947.0,26.732,6490.0,3397.16,27930.33,22920.3
2020-08-23,11641.6,11661.1,11705.4,11520.8,377.33,906460.0,16947800000000.0,1241511.586,587897198.0,687192.6892732894,132269332.3,717866.0,0.41144465,390.5,60.537,0.003397,0.28477,1947.0,26.732,6490.0,3397.16,27930.33,22920.3
2020-08-24,11753.5,11641.6,11824.6,11587.1,429.13,944242.0,17361400000000.0,1170029.906,540884407.0,935577.0129148528,128593100.9,851066.0,0.60924143,407.7,62.092,0.003409,0.28857,1939.2,26.607,6516.0,3431.28,28308.46,22985.51
2020-08-25,11324.8,11752.9,11766.9,11131.0,594.07,951716.0,17558000000000.0,1318616.188,507353530.0,1047930.5471573024,111720008.7,818373.0,0.70781246,383.2,58.349,0.00328,0.27641,1923.1,26.273,6529.0,3443.62,28248.44,23296.77
2020-08-26,11462.3,11324.9,11533.6,11254.6,513.06,1030264.0,17558000000000.0,1300512.31,563328365.0,1243104.697429696,123939384.6,860124.0,0.6611587,385.96,58.087,0.003293,0.27647,1952.5,27.449,6594.0,3478.73,28331.92,23290.86
2020-08-27,11327.4,11462.3,11580.3,11135.3,560.59,947577.0,17558000000000.0,1271638.953,511388793.0,1376032.1197868148,112592821.3,864127.0,0.68290317,383.11,56.076,0.003205,0.26455,1932.6,27.025,6621.0,3484.55,28492.27,23208.86
2020-08-28,11527.4,11327.5,11539.0,11281.9,464.94,1080096.0,17558000000000.0,1302079.89,647176988.0,1185702.88443205,142268448.6,897279.0,0.66412197,395.11,57.412,0.003263,0.27168,1974.9,27.79,6667.0,3508.01,28653.87,22882.65
2020-08-29,11468.1,11527.8,11576.8,11433.5,389.85,972062.0,17558000000000.0,1332099.479,575252248.0,739847.3577083944,127430634.9,762061.0,0.50595951,398.8,56.952,0.003276,0.27384,1974.9,27.79,6667.0,3508.01,28653.87,22882.65
2020-08-30,11702.0,11468.1,11704.2,11462.6,409.36,821271.0,17558000000000.0,1300640.331,504801701.0,747182.0416838928,110847196.1,685976.0,0.57497841,428.86,62.87,0.003298,0.28303,1974.9,27.79,6667.0,3508.01,28653.87,22882.65
2020-08-31,11644.2,11701.1,11760.2,11563.8,496.14,935410.0,17558000000000.0,1173472.613,547373330.0,1106756.23405091,130921885.2,817705.0,0.82828963,433.9,60.957,0.00321,0.28117,1978.6,28.594,6667.0,3500.31,28430.05,23139.76
2020-09-01,11914.9,11644.2,12045.9,11544.6,580.69,1074307.0,17558000000000.0,1274464.474,615185990.0,1482768.2098839122,134413135.5,968040.0,0.64436162,475.8,62.73,0.003242,0.29542,1978.9,28.645,6687.5,3526.65,28645.66,23138.07
2020-09-02,11413.3,11914.4,11947.5,11244.9,20.26,1029017.0,17558000000000.0,1295952.236,575214043.0,1479767.427918801,125685009.8,876574.0,0.78393575,439.08,58.087,0.003118,0.27602,1944.7,27.395,6697.0,3580.84,29100.5,23247.15
2020-09-03,10168.8,11413.2,11442.7,10009.5,9.65,983249.0,17558000000000.0,1296170.333,515333950.0,1395705.5877617565,112592821.3,848291.0,0.85858343,381.97,47.444,0.002777,0.2443,1937.8,26.875,6563.5,3455.06,28292.73,23465.53
2020-09-04,10472.5,10168.7,10614.2,9960.3,12.5,1004854.0,17558000000000.0,1299565.881,531323381.0,1627552.2519450325,117829696.7,837818.0,0.97162379,385.94,50.353,0.002877,0.25404,1934.3,26.712,6710.0,3426.96,28133.31,23205.43
2020-09-05,10092.2,10472.3,10558.7,9897.8,14.72,984198.0,17558000000000.0,1275486.759,559278362.0,1194764.202043694,123066572.1,855532.0,0.55478774,334.91,47.812,0.00276,0.23736,1934.3,26.712,6710.0,3426.96,28133.31,23205.43
2020-09-06,10296.4,10092.2,10337.7,10004.7,12.12,988383.0,17558000000000.0,1427240.493,599273141.0,702104.7246068447,130921885.2,681624.0,0.50412115,353.49,47.914,0.002783,0.23984,1934.3,26.712,6710.0,3426.96,28133.31,23205.43
2020-09-07,10376.9,10296.4,10400.9,9887.0,12.4,1086059.0,17439300000000.0,1270650.777,660283822.0,1013314.9128077822,151709442.1,840212.0,0.68178812,352.06,48.839,0.002815,0.24207,1943.2,26.991,6789.0,3426.96,28133.31,23089.95
2020-09-08,10126.6,10376.9,10434.4,9877.1,113.9,974053.0,17346000000000.0,1256437.768,581016652.0,828756.688953968,133652505.3,854082.0,0.6263303,337.46,47.458,0.002746,0.2365,1939.5,26.991,6668.0,3331.84,27500.89,23274.13
2020-09-09,10224.6,10126.8,10343.3,9984.6,71.37,968245.0,17346000000000.0,1193820.698,546054491.0,951067.7367485326,128478860.0,868761.0,0.62506753,351.1,47.834,0.002781,0.23904,1954.9,27.083,6734.0,3398.96,27940.47,23032.54
2020-09-10,10339.7,10224.3,10480.3,10219.2,88.01,1103924.0,17346000000000.0,1335898.981,627219187.0,1143117.1577410991,136239328.0,920630.0,0.58015762,367.92,48.669,0.002805,0.24312,1964.3,27.291,6668.5,3339.19,27534.58,23235.47
2020-09-11,10390.2,10339.8,10398.8,10212.6,62.28,951505.0,17346000000000.0,1323690.804,551333682.0,950636.0785381682,118993843.5,826241.0,0.68326153,373.72,48.927,0.002796,0.24257,1947.9,26.857,6739.0,3340.97,27665.64,23406.49
2020-09-12,10441.9,10390.2,10476.8,10275.9,48.49,890683.0,17346000000000.0,1048591.582,540825020.0,603185.8387659127,146586618.7,767641.0,0.46827783,387.98,50.828,0.002815,0.24748,1947.9,26.857,6739.0,3340.97,27665.64,23406.49
2020-09-13,10326.0,10441.7,10579.6,10219.4,66.12,803998.0,17346000000000.0,953456.3272,463625828.0,511382.639878603,139688424.9,681981.0,0.51921628,365.71,48.156,0.002783,0.24206,1947.9,26.857,6739.0,3340.97,27665.64,23406.49
2020-09-14,10675.3,10332.7,10744.3,10264.5,96.64,1016193.0,17346000000000.0,1152905.597,612874870.0,812045.3640994175,151760264.1,903415.0,0.6149232,376.7,49.081,0.00279,0.2457,1963.7,27.355,6796.0,3383.54,27993.33,23559.3
2020-09-15,10785.3,10675.2,10931.8,10627.8,91.7,976024.0,17346000000000.0,1179962.917,582503936.0,840012.9290704164,134514779.6,896314.0,0.66667966,364.01,48.316,0.002829,0.24331,1966.2,27.464,6761.5,3401.2,27995.6,23454.89
2020-09-16,10949.5,10785.2,11093.3,10669.2,94.94,1064243.0,17346000000000.0,1309966.206,615194275.0,836640.1418227283,133652505.3,909889.0,0.61392173,364.88,47.73,0.002793,0.24674,1970.5,27.476,6777.0,3385.49,28032.38,23475.53
2020-09-17,10941.3,10950.1,11039.3,10755.2,77.22,1101957.0,17346000000000.0,1260437.466,659676517.0,775631.4865232134,153484812.6,918417.0,0.58959347,388.97,48.858,0.002807,0.25209,1949.9,27.1,6780.5,3357.01,27901.98,23319.37
2020-09-18,10933.0,10941.3,11029.7,10818.7,63.48,974291.0,17346000000000.0,1161214.588,575759530.0,767896.3806674958,142275247.6,862015.0,0.6484535,384.2,48.557,0.002787,0.25061,1962.1,27.129,6812.5,3319.47,27657.42,23360.3
2020-09-19,11081.8,10933.0,11177.1,10890.7,51.63,892685.0,17346000000000.0,1234878.242,550414440.0,508932.3257722371,128478860.0,768684.0,0.46206551,385.25,48.492,0.002792,0.25111,1962.1,27.129,6812.5,3319.47,27657.42,23360.3
2020-09-20,10921.5,11081.6,11081.6,10772.7,53.39,820833.0,19217600000000.0,1110526.577,474804026.0,369072.5297394151,135654384.6,680167.0,0.46527402,371.12,47.076,0.002774,0.24641,1962.1,27.129,6812.5,3319.47,27657.42,23360.3
2020-09-21,10416.8,10919.9,10987.2,10328.5,109.85,946997.0,19314700000000.0,1205412.559,521014029.0,651495.211931687,139219832.8,797929.0,0.66831789,341.3,43.147,0.002606,0.23083,1910.6,24.387,6691.5,3281.06,27147.7,23360.3
2020-09-22,10531.5,10419.4,10570.7,10361.7,63.52,968239.0,19314700000000.0,1284512.845,511349833.0,784686.7000322203,123857644.3,818072.0,0.77965977,344.03,44.478,0.002643,0.23295,1907.6,24.523,6780.0,3315.57,27288.18,23360.3
2020-09-23,10237.3,10531.5,10535.4,10146.6,74.95,1013565.0,19314700000000.0,1288919.796,567261553.0,987625.5211380282,136339422.4,917986.0,0.76208349,319.95,42.95,0.002549,0.22145,1868.4,23.105,6604.5,3236.92,26763.13,23346.49
2020-09-24,10739.4,10238.1,10787.8,10201.0,82.95,943668.0,19314700000000.0,1258384.679,547318886.0,876760.764518957,131538738.5,832903.0,0.7892269,349.17,44.947,0.00263,0.23273,1876.9,23.196,6523.5,3246.59,26815.44,23087.82
2020-09-25,10688.8,10739.9,10756.0,10558.9,71.43,1140261.0,19314700000000.0,1345154.124,667164569.0,808166.9715529039,162263115.4,899906.0,0.68816742,351.63,46.025,0.002713,0.24155,1866.3,23.093,6545.0,3298.46,27173.96,23204.62
2020-09-26,10727.9,10688.9,10793.3,10650.2,37.85,952990.0,19314700000000.0,1311124.953,581358554.0,454248.9414048372,144020516.6,749690.0,0.45761844,354.25,46.047,0.002697,0.24157,1866.3,23.093,6545.0,3298.46,27173.96,23204.62
2020-09-27,10776.2,10727.9,10799.2,10602.7,40.92,784428.0,19314700000000.0,1013264.467,460591701.0,396754.6361158473,145940790.2,665105.0,0.50510225,357.23,46.078,0.002697,0.24339,1866.3,23.093,6545.0,3298.46,27173.96,23204.62
2020-09-28,10693.2,10776.4,10946.6,10685.2,72.29,884124.0,19314700000000.0,1252683.457,486816953.0,630702.4703141593,123857644.3,778666.0,0.69086198,354.08,45.246,0.002649,0.24099,1882.3,23.604,6572.0,3351.6,27584.06,23511.62
2020-09-29,10840.9,10694.3,10858.4,10642.4,59.64,998051.0,19314700000000.0,1272169.305,555260164.0,901520.4416318232,135379285.6,891973.0,0.68833889,359.86,45.697,0.002673,0.24274,1903.2,24.445,6579.0,3335.47,27452.66,23539.1
2020-09-30,10776.1,10843.4,10847.7,10667.6,55.55,1118241.0,19314700000000.0,1325774.91,623236087.0,1012265.7091958182,149781337.3,929678.0,0.66851819,359.39,46.258,0.002634,0.24174,1895.5,23.494,6672.0,3363.0,27781.7,23185.12
2020-10-01,10620.5,10776.6,10913.7,10462.7,95.33,922880.0,19314700000000.0,1298483.242,495323093.0,1112910.519327098,119056960.4,818669.0,0.74109756,353.07,46.276,0.002625,0.23826,1916.3,24.254,6387.0,3380.8,27816.9,23185.12
2020-10-02,10572.3,10619.6,10662.9,10387.6,77.94,996361.0,19314700000000.0,1297567.0,539341384.0,1282340.0414637416,130578601.8,848341.0,0.93407706,345.68,44.892,0.00259,0.2339,1907.6,24.029,6553.0,3348.44,27682.81,23029.9
2020-10-03,10544.2,10572.2,10597.8,10501.2,29.1,1002444.0,19314700000000.0,1340275.927,603261309.0,729810.8272192655,144980653.4,772955.0,0.51584619,345.6,45.518,0.002597,0.23273,1907.6,24.029,6553.0,3348.44,27682.81,23029.9
2020-10-04,10672.9,10544.4,10693.3,10520.8,31.4,923546.0,19300200000000.0,1198649.203,558406854.0,608653.2742959016,151587945.7,718955.0,0.4598325,352.73,46.707,0.002638,0.24785,1907.6,24.029,6553.0,3348.44,27682.81,23029.9
2020-10-05,10789.5,10672.5,10789.6,10623.4,48.86,946902.0,19298100000000.0,1201981.186,498412723.0,1077775.7541831392,134303836.4,767254.0,0.69313634,353.28,46.34,0.002621,0.2503,1920.1,24.56,6528.5,3408.63,28148.64,23312.14
2020-10-06,10602.6,10790.2,10800.3,10530.8,69.07,978521.0,19298100000000.0,1301082.654,519275110.0,1212862.3068129292,124710705.3,840537.0,0.65062047,340.61,45.982,0.002602,0.24567,1908.8,23.921,6530.0,3360.95,27772.76,23433.73
2020-10-07,10670.9,10601.0,10680.1,10553.3,49.27,1063425.0,19298100000000.0,1278103.967,599268996.0,1155618.1201848164,144856280.7,936265.0,0.6879717,341.48,46.596,0.002595,0.24872,1890.8,23.896,6679.0,3419.45,28303.46,23422.82
2020-10-08,10924.1,10670.7,10948.6,10549.6,79.78,1033122.0,19298100000000.0,1222246.673,589164811.0,1127253.3074152032,155408725.0,847097.0,0.71656499,350.83,47.172,0.002609,0.25113,1895.1,23.876,6683.0,3446.83,28425.51,23647.07
2020-10-09,11054.2,10923.5,11103.0,10836.9,70.95,1006667.0,19298100000000.0,1315011.556,567254893.0,1219938.8803909044,136222462.7,879586.0,0.76732801,365.28,47.787,0.002657,0.25291,1926.2,25.108,6763.0,3477.13,28586.9,23619.69
2020-10-10,11298.4,11053.5,11475.0,11053.1,65.81,917402.0,19298100000000.0,1302722.112,567248648.0,849165.112814522,137181775.8,767321.0,0.67290001,370.16,48.861,0.002666,0.25392,1926.2,25.108,6763.0,3477.13,28586.9,23619.69
2020-10-11,11371.0,11295.6,11439.4,11277.6,41.06,791020.0,19298100000000.0,1055214.457,451079962.0,588491.9465920371,134303836.4,666953.0,0.61886624,374.19,50.455,0.002681,0.25537,1926.2,25.108,6763.0,3477.13,28586.9,23619.69
2020-10-12,11533.9,11370.8,11715.9,11227.4,84.02,945894.0,19298100000000.0,1193373.423,537036885.0,867286.4801417345,142937654.5,808023.0,0.70798678,386.68,50.605,0.002667,0.25606,1928.9,25.271,6737.5,3534.22,28837.52,23558.69
2020-10-13,11423.8,11533.5,11558.0,11315.9,64.67,1049377.0,19298100000000.0,1255060.861,658333338.0,838286.7546622666,159245977.5,886164.0,0.65019283,381.23,49.892,0.002637,0.25656,1894.6,24.129,6692.0,3511.93,28679.81,23601.78
