Date,BTC_close,BTC_open,BTC_high,BTC_low,BTC_volume,Active_Addr_Cnt,Difficulty,Mean_Block_Size(in_bytes),Sum_Block_Weight,Total_Fees(USD),Mean_Hashrate,Xfer_Cnt,Mean_Tx_size(native_units),ETH,LTC,DOGE,XRP,GOLD,SILVER,COOPER,S&P500,DJI,JP225
18/12/2022,16741.1,16777,16825.7,16666.5,124.29,783263,3.42443E+13,954502.9586,354518513,188281.09360425215,246832767.8,641559,0.3104714,1182.7,64.39,0.078437,0.34981,,,,,,
17/12/2022,16777.1,16629,16794.4,16587,164.49,967830,3.42443E+13,1286584.659,466707787,281394.3937809999,234916703.4,802681,0.349489511,1187.18,64.89,0.079213,0.35458,,,,,,
16/12/2022,16629.6,17356.7,17518.5,16542.4,303.56,893040,3.42443E+13,1187076.615,414302249,285957.0777229288,221298345.1,837008,0.481502171,1166.7,66.28,0.075783,0.35121,1800.2,23.328,8266.5,3852.36,32920,27527.12
15/12/2022,17356.1,17796.4,17846.1,17298.2,263.44,897844,3.42443E+13,1234018.799,453334477,352236.06178951875,236618999.7,815911,0.499616272,1266.32,72.37,0.08479,0.37793,1787.8,23.305,8293.5,3895.75,33202.81,28051.7
14/12/2022,17796.4,17778.6,18351.8,17682.1,318.98,930586,3.42443E+13,1204461.716,468611095,271873.1597197751,251939654.3,814640,0.482467102,1307.3,75.29,0.088211,0.38519,1818.7,24.136,8516.5,3995.32,33965.69,28156.21
13/12/2022,17778.6,17210.9,17951.6,17094.5,328.71,974065,3.42443E+13,1128249.867,482472239,234840.73726723052,280878667.2,848992,0.595656748,1320.76,77.39,0.091023,0.39527,1825.5,23.99,8497,4019.65,34110.69,27954.85
12/12/2022,17210.4,17093.2,17232.5,16878.5,249.39,905428,3.42443E+13,1201412.881,444471331,219546.4072315025,243428180.1,766307,0.504871866,1275.02,76.2,0.090281,0.38723,1792.3,23.403,8374,3990.56,34004.81,27842.33
11/12/2022,17093.3,17127,17262.9,17080.6,167.20,781176,3.42443E+13,988170.5374,376381555,141803.489305878,250237358,685711,0.338036581,1263.42,76.55,0.092725,0.38098,,,,,,
10/12/2022,17127.2,17125.7,17220.5,17105.7,148.81,909506,3.42443E+13,1255665.604,570830973,201927.33377646928,262153422.4,708666,0.335411976,1266.62,76.37,0.096385,0.38657,,,,,,
09/12/2022,17125.7,17225.6,17288.6,17082.1,260.84,946767,3.42443E+13,1183119.77,487916052,233447.14038344467,258748834.7,812148,0.475186427,1262.86,76.31,0.096684,0.38882,1810.7,23.717,8543,3934.38,33475.6,27901.01
08/12/2022,17225.7,16835.2,17294.2,16765.8,261.64,905789,3.42443E+13,1026388.377,448269785,264607.28647800535,284283257.4,805048,0.407922472,1280.29,78.28,0.098512,0.39428,1801.5,23.246,8543,3963.51,33780.16,27574.43
07/12/2022,16835.2,17089.4,17126.7,16715.3,244.36,899850,3.42443E+13,1008321.093,449133016,295796.2647506794,292794731.6,764036,0.373082747,1231.04,76.85,0.09573,0.38327,1798,22.922,8456.5,3933.92,33596.87,27686.4
06/12/2022,17089.3,16966.3,17101.1,16914.9,246.19,941978,3.43646E+13,1332430.489,462819969,388750.7382781152,230616963.7,765320,0.463658693,1271.26,79.9,0.100178,0.39148,1782.4,22.335,8421.5,3941.26,33596.51,27885.87
05/12/2022,16966.5,17106.9,17395.2,16886.9,268.72,960563,3.69505E+13,1247298,485143233,364162.9824718372,268175577.7,775837,0.539798198,1259.56,80.18,0.101488,0.38939,1781.3,22.417,8391,3998.84,33946.51,27820.4
04/12/2022,17112.6,16884.8,17198.1,16881.6,197.12,842351,3.69505E+13,1080676.229,402596566,284124.74770672695,257154662.6,659123,0.301001428,1279.74,77.13,0.104097,0.38973,,,,,,
03/12/2022,16884.5,17093.4,17132.6,16862.1,169.29,938854,3.69505E+13,1316957.916,451754872,377473.5204456296,240623291.4,780203,0.290820313,1240.46,76.47,0.099595,0.38711,,,,,,
02/12/2022,17093.6,16972.2,17096.2,16799.9,227.01,970221,3.69505E+13,1390537.288,454740743,500241.14673581865,229602379.1,834063,0.445061279,1295.69,77.98,0.102187,0.39631,1809.6,23.25,8450,4071.7,34428.95,27777.9
01/12/2022,16972,17163.4,17244.7,16868.9,266.14,1030232,3.69505E+13,1258141.281,504413806,490306.2099740709,281033310.5,841765,0.52549104,1276.05,77.56,0.101708,0.3967,1815.2,22.841,8336,4076.57,34396.53,28226.08
30/11/2022,17163.9,16440.8,17215.5,16433.2,348.22,946754,3.69505E+13,1243280.732,453426311,477150.6974933741,253481024.3,802160,0.517054145,1294.41,79.15,0.106775,0.4078,1759.9,21.781,8239,4080.11,34587.46,27968.99
29/11/2022,16440.4,16211.9,16531.4,16100.1,271.58,955669,3.69505E+13,1365494.718,461625257,385232.3918015046,240623291.4,782719,0.547560741,1216.55,75.77,0.101484,0.39804,1763.7,21.436,8037.5,3957.63,33850.48,28027.84
28/11/2022,16211.7,16426.1,16481.4,16013.5,284.84,931505,3.69505E+13,1335056.446,478976074,368759.2719295249,255317844.8,737338,0.651129199,1167.73,73.9,0.095136,0.38929,1740.3,21.125,7959,3963.94,33849.66,28162.83
27/11/2022,16425.6,16456.4,16595.4,16414.6,173.25,855437,3.69505E+13,1151521.441,410870173,291572.706841645,249807386,673432,0.370525373,1193.38,74.92,0.098519,0.39611,,,,,,
26/11/2022,16456.5,16512.3,16686.3,16387.9,194.94,892687,3.69505E+13,1520866.872,428189790,385725.06203453254,200213272.3,712990,0.404813617,1205.15,76.46,0.088904,0.39611,,,,,,
25/11/2022,16512.3,16600.6,16611.8,16360.9,204.07,981465,3.69505E+13,1501177.78,471530295,458540.6341503068,225928740.7,792415,0.57271144,1198.12,73.95,0.08935,0.40775,1754,21.609,8008,4026.12,34346.83,28283.03
24/11/2022,16601.2,16604.9,16785.6,16472,229.59,988182,3.69505E+13,1578296.729,511250587,449505.79937158007,236949653.1,749541,0.46811511,1203.77,78.7,0.081459,0.40197,1754,21.508,8041,,,28383.09
23/11/2022,16623.9,16216.9,16677.6,16162.3,305.08,1057775,3.69505E+13,1473909.872,534905868,473644.4928141382,258991483.1,827513,0.731165773,1185.79,78.99,0.081978,0.38183,1745.6,21.526,8005,4027.26,34195.11,
22/11/2022,16212.9,15776.6,16274.6,15620.4,287.21,931145,3.69505E+13,1417696.849,453249461,444169.70788510685,231439196.9,754337,0.691419049,1139.74,70.61,0.078692,0.37576,1739.9,21.229,8013,4003.58,34098.03,28115.74
21/11/2022,15776.2,16278.6,16287.9,15504.2,372.15,974239,3.69505E+13,1427408.31,484419457,398337.05418374273,236949653.1,783077,0.668313178,1107.46,61.34,0.074666,0.36455,1739.6,20.872,7880.5,3949.94,33700.87,27944.79
20/11/2022,16286.7,16699.3,16749.3,16209.2,172.83,1013890,3.67799E+13,1421615.456,537940266,320742.44024109194,272422405.8,706776,0.559023582,1142.88,62.1,0.077064,0.36129,,,,,,
19/11/2022,16699.2,16652.2,16814.9,16608.9,114.89,1113245,3.67622E+13,1504948.422,583134815,443158.35675106355,268636445,800953,0.476513008,1217.65,63.96,0.084529,0.38401,,,,,,
18/11/2022,16638.3,16715.4,16846.3,16553,241.96,955851,3.67622E+13,1363072.388,555146764,714252.4790319919,254016775.9,832786,0.886249161,1207.31,62.33,0.084285,0.38166,1754.4,20.997,8076,3965.34,33747.14,27899.77
17/11/2022,16691.2,16540.5,16739.7,16425.8,257.00,902258,3.67622E+13,1310667.551,551191075,591225.936313897,252189315.7,790050,0.659794703,1205.17,62.24,0.084787,0.38239,1763,20.975,8110,3946.56,33547.37,27930.57
16/11/2022,16540.5,16895.4,16993.4,16408.2,295.73,944275,3.67622E+13,1304784.807,599072263,589784.8466707194,274118823.2,792171,0.793775626,1206.16,56.92,0.084883,0.37355,1775.8,21.524,8293.5,3958.79,33556.6,28028.3
15/11/2022,16895.1,16615,17112,16543.9,337.15,986709,3.67622E+13,1333635.987,618837648,610246.7933339755,283256116.7,833170,0.82097368,1253.45,58.05,0.08703,0.38908,1776.8,21.518,8376.5,3991.73,33594.17,27990.17
14/11/2022,16613.7,16325,17158.4,15834,442.46,954601,3.67622E+13,1295591.48,432698495,386755.1110396811,224777435.2,792051,0.912553051,1242.64,56.62,0.085879,0.37681,1776.9,22.113,8375,3957.25,33537.16,27963.47
13/11/2022,16324.5,16803.9,16946.5,16274.9,210.80,895185,3.67622E+13,1210194.628,420095736,266465.99092820636,235742186.3,777748,0.600697733,1221.47,57.36,0.084993,0.34082,,,,,,
12/11/2022,16795.2,17049.9,17100.8,16633.9,192.91,942728,3.67622E+13,1087923.126,485567199,279919.5681328167,305185621.6,835277,0.700389661,1256.29,59.85,0.08807,0.36341,,,,,,
11/11/2022,17049.9,17589.1,17679.4,16435.5,466.35,964454,3.67622E+13,1298856.963,462199005,360668.49580088124,244879482.4,887619,1.542780449,1288.63,61.45,0.085096,0.38429,1769.4,21.667,8492.5,3992.93,33749.18,28263.57
10/11/2022,17589.1,15887,18138.2,15799.3,720.74,1056871,3.67622E+13,1323414.857,508598640,422656.21453525056,268636445,939361,1.797032721,1299.15,60.48,0.089723,0.39469,1753.7,21.702,8271.5,3956.37,33712.21,27446.1
09/11/2022,15886.9,18538.9,18583.8,15603.3,869.57,1076579,3.67622E+13,1311905.04,513958654,405309.3116239216,272291362.9,917901,1.431406437,1100.84,50.62,0.074228,0.33206,1713.7,21.327,8104.5,3748.57,32514.27,27716.43
08/11/2022,18527.4,20589,20667.5,17260,865.10,1051006,3.67622E+13,1222676.258,515296268,405937.51158118894,297875785.7,872052,0.844495792,1335.25,57.82,0.088311,0.40602,1716,21.502,8115.5,3828.11,33162.28,27872.11
07/11/2022,20589,20916.3,21055.4,20410.5,414.24,920253,3.67642E+13,1196910.972,456232541,331280.62668298505,263168681,770734,3.466965524,1567.57,67.39,0.11121,0.46504,1680.5,20.919,7914.5,3806.8,32829.18,27527.64
06/11/2022,20916.3,21298.7,21360.4,20901,242.26,811578,3.68357E+13,1060477.635,384284504,274676.8316461358,250862304.8,695830,4.604301668,1570.86,68.26,0.114755,0.471,,20.919,,,,
05/11/2022,21301.6,21145.7,21464.7,21084.1,261.23,916525,3.68357E+13,1157856.033,457615316,350278.2401029765,276497868.1,770274,1.347891705,1627.07,69.39,0.124469,0.49302,,,,,,
04/11/2022,21145.9,20206.4,21281.9,20184.6,499.50,939102,3.68357E+13,1343324.496,453917782,412542.74267168675,236213409.9,835888,3.199412884,1645.01,67.57,0.126109,0.50596,1676.6,20.784,8099,3770.55,32404.8,27199.74
03/11/2022,20206.4,20154,20384.5,20066.6,347.23,1009478,3.68357E+13,1189597.079,503775801,376520.81415520184,300302321,871666,2.495295792,1531.08,61.87,0.122354,0.45488,1630.9,19.43,7561,3719.89,31999.34,
02/11/2022,20154.4,20482.9,20778.3,20065.8,420.23,869056,3.68357E+13,1248774.926,405318374,346786.414416853,223395628.2,751633,2.112881577,1519.04,60.86,0.127765,0.44992,1650,19.594,7626.5,3759.69,32146.77,27663.39
01/11/2022,20483.5,20496.1,20676.6,20348.1,302.72,955117,3.68357E+13,1310280.799,483367507,298858.3313418973,263680086.4,787424,1.424069805,1579.64,55.12,0.142243,0.46361,1649.7,19.667,7652,3856.1,32650.83,27678.92
31/10/2022,20496.3,20626,20822.4,20260,327.47,980614,3.68357E+13,1080509.191,497204431,325804.4575847732,316782326.4,825977,1.201171845,1572.89,55.04,0.126858,0.46434,1640.7,19.119,7450,3871.98,32734.4,27587.46
30/10/2022,20626.3,20809.4,20922.3,20522.5,207.63,830676,3.68357E+13,1158459.541,403540498,265076.15569763293,247200081,719090,0.549933384,1590.47,55.35,0.117611,0.45803,,,,,,
29/10/2022,20809.8,20594.2,21038.1,20561.9,276.54,871729,3.68357E+13,1125682.154,423790854,299860.55066378735,261848975.9,799667,0.888381897,1619.69,56.62,0.121873,0.47011,,,,,,
28/10/2022,20594.4,20293,20744,20058.2,318.90,925522,3.68357E+13,1138959.767,475591373,384829.1563573139,291146763,819580,0.916092086,1554.47,54.92,0.083754,0.47449,1644.8,19.147,7550,3901.06,32861.34,27105.2
27/10/2022,20292.9,20769.5,20867.9,20231.6,365.49,895161,3.68357E+13,1274781.244,452594604,346983.7038090463,247200081,776084,1.39027838,1514.19,54.73,0.076844,0.46158,1665.6,19.494,7764.5,3807.3,32037.83,27345.24
26/10/2022,20769.5,20086.8,20981.5,20062.9,427.99,1051950,3.68357E+13,1379327.787,557051289,486358.3095233145,283822315.6,834565,1.677296334,1566.16,56.4,0.072806,0.469,1669.2,19.486,7792,3830.6,31840.1,27431.84
25/10/2022,20082.7,19331.8,20406.9,19249,371.54,829386,3.68357E+13,1200840.328,391389562,350991.4878953248,223395628.2,719086,1.440207004,1459.6,55.88,0.062951,0.46055,1658,19.349,7523,3859.11,31837.2,27250.28
24/10/2022,19331.5,19571.2,19588.6,19177.2,286.94,922514,3.68357E+13,1295686.61,460810905,232218.4439766634,249031191.6,752693,1.081549878,1343.88,52.54,0.059447,0.45318,1654.1,19.189,7556,3797.34,31500.61,26974.9
23/10/2022,19571.2,19204.8,19680.9,19092.5,180.63,803523,3.56661E+13,935046.5935,383664236,153568.5098733723,274810664.8,702875,0.741334829,1363.92,54.03,0.06037,0.46883,,,,,,
22/10/2022,19204.8,19162.6,19249.9,19116.1,118.24,817446,3.56108E+13,1100457.963,392826630,174645.9776204081,240750215.3,716628,1.065931915,1313.64,52.18,0.059691,0.46542,,,,,,
21/10/2022,19162.6,19042.9,19245.5,18703.3,294.66,913925,3.56108E+13,1143258.667,477855164,223602.32808928983,276154659.2,797632,1.451349,1299.76,51.6,0.059317,0.46119,1656.3,19.066,7624,3752.75,31083.02,26890.58
20/10/2022,19042.9,19125.1,19334.5,18935.6,253.20,893489,3.56108E+13,1215344.559,452958314,245506.95046485038,256682214.9,784470,1.277475809,1282.87,51.22,0.059439,0.44665,1636.8,18.689,7560.5,3665.78,30332.8,27006.96
19/10/2022,19123.9,19328.2,19358.6,19101.2,209.28,923688,3.56108E+13,1381357.901,599069915,312486.6669121552,267303548.8,730199,1.619274168,1285.32,50.96,0.058691,0.45064,1634.2,18.359,7386.5,3695.16,30425.26,27257.38
18/10/2022,19328.2,19548.4,19692.9,19102.8,290.07,887194,3.56108E+13,1303738.908,533996350,330321.9529151524,251371549.2,737961,1.23411177,1310.81,51.88,0.059754,0.46582,1655.8,18.6,7421,3719.98,30527.49,27156.14
17/10/2022,19548.2,19262.2,19663.5,19163.6,248.40,870371,3.56108E+13,1143301.66,445473312,257503.99322116398,265533327.8,734515,0.975259958,1331.12,51.82,0.059943,0.47982,1664,18.719,7562.5,3677.95,30188.79,26775.79
16/10/2022,19261.9,19068.8,19411.9,19066,140.95,769067,3.56108E+13,969810.0903,371221189,159830.23387482352,254911993.9,686036,0.554616648,1305.95,51.41,0.05889,0.47661,,,,,,
15/10/2022,19068.7,19181.7,19218.7,19000.8,123.66,838678,3.56108E+13,1040703.224,418625623,176715.86016622544,269073772.4,739564,0.580745428,1274.57,50.39,0.058568,0.48181,,,,,,
14/10/2022,19181.8,19379.8,19933.9,19098.6,400.45,984001,3.56108E+13,1340990.468,588396538,281680.5725497028,276154659.2,846521,1.527933116,1296.74,51.31,0.058663,0.48847,1648.9,18.071,7538.5,3583.07,29643.67,27090.76
13/10/2022,19379.8,19154.6,19494.4,18207.9,455.13,933599,3.56108E+13,1333180.979,526097644,289559.57273388555,253141772.8,823925,2.247850595,1287.34,51.12,0.05965,0.47911,1677,18.918,7573,3669.91,30038.06,26237.42
12/10/2022,19154.8,19058.5,19212.6,19010.6,242.18,871140,3.56108E+13,1210892.453,433089729,178619.88748168704,242520438.9,760757,2.263269021,1294.57,52.23,0.05981,0.4882,1677.5,18.938,7545,3577.03,29210.52,26396.83
11/10/2022,19059.1,19134.3,19261.3,18868.7,288.57,916599,3.56108E+13,1127440.561,455255462,174166.0676280266,277924882.8,781379,2.323582249,1279.97,52.02,0.060249,0.4861,1686,19.487,7596,3588.84,29238.66,26401.25
10/10/2022,19134.6,19441.7,19520.7,19057,243.77,896218,3.38652E+13,1033502.137,445758776,152219.88744884788,282818946.7,722343,2.196967117,1290.04,52.6,0.059376,0.49376,1675.2,19.615,7578.5,3612.39,29202.94,
09/10/2022,19441,19416.3,19552.1,19329.6,127.53,787417,3.13605E+13,900314.5316,373857223,118306.3484923682,246312725.8,683681,1.601234087,1323.41,53.93,0.062125,0.53262,,,,,,
08/10/2022,19415,19530.2,19612.2,19274.7,113.50,815047,3.13605E+13,854916.3371,393584756,129047.28036227787,272814728.9,737224,1.273640613,1315.05,52.79,0.061642,0.51716,,,,,,
07/10/2022,19531.3,19962.4,20051.4,19352.1,263.50,936123,3.13605E+13,1135788.924,520832633,201732.40627586053,266578963.2,824374,1.370942702,1330.99,52.83,0.062378,0.51775,1709.3,20.255,7457.5,3639.66,29297.25,27116.11
06/10/2022,19956.7,20157.5,20436.7,19873.7,370.60,930050,3.13605E+13,1144842.233,473964268,206751.18733369582,247871668.3,814008,1.006675589,1352.27,53.5,0.063453,0.49357,1720.8,20.66,7607.5,3744.52,29926.47,27311.3
05/10/2022,20157.5,20340.5,20353.8,19761.7,352.76,891063,3.13605E+13,986568.4971,447207993,186311.15188615376,272814728.9,779661,1.692726996,1352.07,54.62,0.064781,0.48869,1720.8,20.544,7679.5,3783.28,30274.8,27120.53
04/10/2022,20340.2,19629.7,20436.1,19506.4,368.17,932869,3.13605E+13,1117931.509,472621828,209267.720691729,254107431.8,795285,2.169701091,1361.48,55.27,0.065823,0.47959,1730.5,21.099,7718,3790.93,30316.98,26992.21
03/10/2022,19628.3,19057.6,19676,19001.3,333.03,964012,3.13605E+13,1228103.279,483089229,221663.68366391576,240076960,767377,1.870560761,1323.41,54.17,0.060337,0.46228,1702,20.589,7508,3678.43,29490.03,26215.79
02/10/2022,19052.2,19311.9,19389.9,18937.3,222.82,852250,3.13605E+13,995593.0255,403761314,173653.17897951094,244753785.4,703088,1.059756089,1275.74,51.77,0.059239,0.44831,,,,,,
01/10/2022,19311.9,19422.9,19480.3,19172.6,173.91,867330,3.13605E+13,922573.989,432992625,224781.26856461097,282168375.3,736370,1.032437488,1311.8,52.92,0.060579,0.47542,,,,,,
30/09/2022,19423,19593.4,20174.9,19208.9,490.29,1005499,3.13605E+13,1141778.183,506195892,333260.45255732577,263461080.4,904877,1.81984867,1328.73,53.49,0.061677,0.47989,1672,19.039,7560,3585.62,28730.12,25937.21
29/09/2022,19593,19420.2,19631.5,18877.9,449.57,874705,3.13605E+13,1207288.413,459525397,289531.10238987196,222928607.7,790075,2.184801491,1336.08,53.96,0.060827,0.48693,1668.6,18.712,7542,3640.47,29227.59,26422.05
28/09/2022,19411,19083.4,19757.8,18505.3,581.19,849979,3.13971E+13,1114939.38,434435934,267610.19077487587,234113533.8,735880,3.158991911,1337.37,53.28,0.060521,0.44877,1670,18.88,7422,3719.04,29681.76,26173.98
27/09/2022,19081,19228.8,20361.2,18850.4,660.12,966074,3.20454E+13,1477116.318,492337994,328889.72953716625,205494866.1,792892,2.357243294,1328.23,52.65,0.060498,0.44684,1636.2,18.337,7353,3647.29,29136.9,26571.87
26/09/2022,19225.7,18803.1,19304.8,18695.2,516.03,938059,3.20454E+13,1191299.72,468502425,281172.440746737,238947520.4,751570,2.841676842,1337.06,53.43,0.061129,0.46819,1633.4,18.48,7341.5,3655.04,29264.5,26431.55
25/09/2022,18803.2,18925.1,19125.1,18659.6,209.71,781165,3.20454E+13,946001.9456,367613929,196721.61623961315,234168568.5,681232,1.621524861,1294.26,52.52,0.061179,0.49202,,,,,,
24/09/2022,18925.2,19288.4,19310.6,18812,258.50,799441,3.20454E+13,1032701.445,388051890,206611.68750983206,232575586.1,706787,1.14884201,1317,53.43,0.063106,0.48781,,,,,,
23/09/2022,19293.5,19404.1,19477.3,18554.8,431.15,968636,3.20454E+13,1371671.896,482315794,302899.3383960548,215052767.7,837193,2.206962731,1327.96,55.29,0.06337,0.50768,1655.6,18.91,7433,3693.23,29592.85,
22/09/2022,19404,18488.1,19490.9,18371,448.63,860577,3.20454E+13,1224349.055,410771526,249799.81277761617,203901883.7,730893,3.175661659,1326.44,53.55,0.059577,0.48522,1681.1,19.617,7680,3757.99,30076.09,27153.83
21/09/2022,18489,18875.1,19758.4,18191.8,446.85,918372,3.20454E+13,1229656.128,444155952,264071.1508254025,224610669.2,770657,4.12123823,1247.74,51.14,0.05719,0.39403,1675.7,19.48,7690,3789.93,30183.71,27313.13
20/09/2022,18872.4,19538.9,19626.3,18742.6,361.18,952698,3.20454E+13,1264161.507,478913546,276134.2881548434,242133487.6,782404,3.345032483,1323.33,52.3,0.058409,0.41477,1671.1,19.183,7758,3855.93,30707.08,27688.42
19/09/2022,19538.9,19417.4,19666.6,18277.8,423.43,912328,3.20454E+13,1269987.892,431270306,259744.48787802373,207087850.9,746814,5.147330233,1376,52.89,0.058531,0.38493,1678.2,19.358,7753.5,3899.89,31019.82,
18/09/2022,19418.8,20113.9,20113.9,19347.7,273.11,775872,3.20454E+13,943855.9481,377977326,233463.84936986328,245319452.5,664996,1.713579997,1335.01,52.63,0.057439,0.3578,,,,,,
17/09/2022,20113.5,19802.8,20178.6,19761,204.58,918990,3.20454E+13,1030795.476,449198234,325494.05275503156,270807190,761992,1.596457577,1468.79,57.82,0.062204,0.37587,,,,,,
16/09/2022,19802.4,19701.9,19883,19352.9,315.59,933213,3.20454E+13,1279791.828,439722277,386460.4575448393,203901883.7,854642,2.595006478,1434.01,55.95,0.060465,0.35525,1683.5,19.381,7762,3873.33,30821.5,27567.65
15/09/2022,19701.7,20222.3,20321.4,19532.3,358.42,953771,3.20454E+13,1240541.184,476883189,341209.76895969635,234168568.5,848562,3.431245018,1472.64,56.33,0.058617,0.32635,1677.3,19.269,7729.5,3901.35,30962.02,27875.91
14/09/2022,20222.5,20175.5,20503.7,19654.2,374.22,977568,3.20454E+13,1469515.512,475959525,344829.8786524953,202308899,824578,4.21658199,1637.92,60.18,0.061121,0.34183,1709.1,19.569,7803,3946.01,31135.09,27818.62
13/09/2022,20175.5,22395.3,22702.5,19909.6,485.32,948189,3.11642E+13,1279752.883,452606131,318187.55874184694,212237771.7,780547,2.675988263,1574.47,59.1,0.059632,0.33261,1717.4,19.491,7868.5,3932.69,31104.9,28614.63
12/09/2022,22395.3,21836.6,22465.4,21581.6,431.98,989815,3.09771E+13,1229536.908,488629186,287370.6224679945,235601272.1,785976,1.730335283,1716.42,61.37,0.063952,0.35977,1740.6,19.86,7955.5,4110.41,32383.18,28542.11
11/09/2022,21834.9,21650.4,21836.4,21363,297.12,871675,3.09771E+13,881424.7978,421804973,231155.22293038765,281797599.2,741666,0.7853352,1766.93,62.21,0.063672,0.3552,,,,,,
10/09/2022,21650.4,21363.8,21790.6,21139.9,331.12,873305,3.09771E+13,1037501.815,426397948,266272.5924653655,241760783,766763,1.653344407,1774.38,63.28,0.06467,0.3573,,,,,,
09/09/2022,21365.2,19318.8,21545.7,19294.1,480.37,1021884,3.09771E+13,1381630.129,532378567,362855.3427647218,226362005.8,890890,2.628019969,1718.81,61.15,0.063876,0.35694,1728.6,18.767,7856.5,4067.36,32151.71,28214.75
