"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"28/11/2022","73.900","74.920","75.310","70.610","1.47M","-1.36%"
"27/11/2022","74.920","76.460","79.230","74.430","994.97K","-2.01%"
"26/11/2022","76.460","73.950","79.500","73.910","1.27M","3.39%"
"25/11/2022","73.950","78.700","79.150","73.370","1.55M","-6.04%"
"24/11/2022","78.700","78.990","79.450","75.480","1.70M","-0.37%"
"23/11/2022","78.990","70.610","81.910","69.660","3.06M","11.87%"
"22/11/2022","70.610","61.340","71.110","61.220","2.21M","15.11%"
"21/11/2022","61.340","62.120","63.410","59.580","1.22M","-1.22%"
"20/11/2022","62.100","63.960","64.630","60.490","739.56K","-2.91%"
"19/11/2022","63.960","63.610","64.400","62.600","585.82K","2.62%"
"18/11/2022","62.330","62.190","63.820","61.630","850.90K","0.14%"
"17/11/2022","62.240","56.920","63.230","56.920","1.09M","9.35%"
"16/11/2022","56.920","58.050","60.160","56.820","697.99K","-1.95%"
"15/11/2022","58.050","56.620","59.520","56.500","786.14K","2.53%"
"14/11/2022","56.620","57.360","59.170","53.610","1.46M","-1.29%"
"13/11/2022","57.360","59.850","60.290","56.470","585.96K","-4.16%"
"12/11/2022","59.850","61.450","61.690","58.290","768.92K","-2.60%"
"11/11/2022","61.450","60.480","64.210","58.580","1.92M","1.60%"
"10/11/2022","60.480","50.620","61.220","50.080","2.07M","19.48%"
"09/11/2022","50.620","57.820","59.730","48.000","2.10M","-12.45%"
"08/11/2022","57.820","67.390","68.590","54.330","2.19M","-14.20%"
"07/11/2022","67.390","68.260","72.940","66.380","1.39M","-1.27%"
"06/11/2022","68.260","69.290","70.680","67.630","804.87K","-1.63%"
"05/11/2022","69.390","67.570","71.720","67.110","1.11M","2.69%"
"04/11/2022","67.570","61.870","70.210","61.690","1.44M","9.21%"
"03/11/2022","61.870","60.860","64.540","60.170","1.38M","1.66%"
"02/11/2022","60.860","55.100","62.370","54.710","2.10M","10.41%"
"01/11/2022","55.120","55.040","55.900","54.520","350.51K","0.15%"
"31/10/2022","55.040","55.350","56.400","54.070","474.61K","-0.56%"
"30/10/2022","55.350","56.620","57.470","54.730","375.73K","-2.24%"
"29/10/2022","56.620","54.920","57.480","54.700","551.72K","3.10%"
"28/10/2022","54.920","54.730","55.470","53.540","434.33K","0.35%"
"27/10/2022","54.730","56.400","56.650","54.550","429.44K","-2.96%"
"26/10/2022","56.400","55.880","57.560","55.700","516.75K","0.93%"
"25/10/2022","55.880","52.540","56.800","52.280","560.30K","6.36%"
"24/10/2022","52.540","54.030","54.200","52.110","349.61K","-2.76%"
"23/10/2022","54.030","52.180","54.030","51.830","251.14K","3.55%"
"22/10/2022","52.180","51.600","52.470","51.370","187.50K","1.12%"
"21/10/2022","51.600","51.220","51.800","49.700","305.42K","0.74%"
"20/10/2022","51.220","50.960","52.030","50.580","271.49K","0.51%"
"19/10/2022","50.960","51.880","52.000","50.810","232.71K","-1.77%"
"18/10/2022","51.880","51.820","52.170","50.750","267.16K","0.12%"
"17/10/2022","51.820","51.410","52.130","51.070","219.44K","0.80%"
"16/10/2022","51.410","50.390","51.780","50.330","230.96K","2.02%"
"15/10/2022","50.390","51.310","51.660","50.320","230.31K","-1.79%"
"14/10/2022","51.310","51.120","52.570","50.920","320.86K","0.37%"
"13/10/2022","51.120","52.230","52.500","48.390","598.84K","-2.13%"
"12/10/2022","52.230","52.020","52.940","51.690","355.75K","0.40%"
"11/10/2022","52.020","52.600","52.600","51.360","325.90K","-1.10%"
"10/10/2022","52.600","53.890","54.450","52.500","392.71K","-2.47%"
"09/10/2022","53.930","52.790","53.980","52.700","197.64K","2.16%"
"08/10/2022","52.790","52.830","53.530","52.430","244.83K","-0.08%"
"07/10/2022","52.830","53.530","53.840","52.320","353.96K","-1.25%"
"06/10/2022","53.500","54.620","55.050","53.370","389.63K","-2.05%"
"05/10/2022","54.620","55.270","55.280","53.360","340.56K","-1.18%"
"04/10/2022","55.270","54.170","55.690","53.890","379.54K","2.03%"
"03/10/2022","54.170","51.810","54.320","51.630","377.55K","4.64%"
"02/10/2022","51.770","52.910","53.450","51.700","245.70K","-2.17%"
"01/10/2022","52.920","53.490","53.820","52.530","228.14K","-1.07%"
"30/09/2022","53.490","53.960","55.070","52.870","417.56K","-0.87%"
"29/09/2022","53.960","53.300","54.120","52.310","415.48K","1.28%"
"28/09/2022","53.280","52.650","53.790","51.100","487.00K","1.20%"
"27/09/2022","52.650","53.430","55.460","51.890","594.09K","-1.46%"
"26/09/2022","53.430","52.520","53.720","51.910","462.57K","1.73%"
"25/09/2022","52.520","53.430","54.390","52.290","388.52K","-1.70%"
"24/09/2022","53.430","55.290","55.800","53.210","477.66K","-3.36%"
"23/09/2022","55.290","53.550","55.320","51.540","626.03K","3.25%"
"22/09/2022","53.550","51.140","54.060","50.650","617.84K","4.71%"
"21/09/2022","51.140","52.300","55.490","50.270","948.41K","-2.22%"
"20/09/2022","52.300","52.910","53.680","50.880","740.01K","-1.12%"
"19/09/2022","52.890","52.630","53.700","50.170","1.19M","0.49%"
"18/09/2022","52.630","57.820","57.830","52.540","524.25K","-8.98%"
"17/09/2022","57.820","55.950","58.390","55.810","314.15K","3.34%"
