"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"22/07/2022","4,238.23","4,251.79","4,275.47","4,207.31","103.84K","0.05%"
"21/07/2022","4,236.06","4,270.36","4,283.15","4,236.05","117.16K","-1.11%"
"20/07/2022","4,283.80","4,291.28","4,303.37","4,269.97","94.49K","0.34%"
"19/07/2022","4,269.34","4,288.44","4,288.44","4,238.82","103.81K","-0.54%"
"18/07/2022","4,292.59","4,262.15","4,300.78","4,217.51","122.60K","1.04%"
"15/07/2022","4,248.53","4,299.47","4,344.86","4,248.53","150.21K","-1.70%"
"14/07/2022","4,322.07","4,308.82","4,352.10","4,292.76","145.25K","0.01%"
"13/07/2022","4,321.46","4,313.36","4,341.47","4,284.94","131.11K","0.18%"
"12/07/2022","4,313.62","4,352.65","4,370.34","4,296.62","130.19K","-0.94%"
"11/07/2022","4,354.62","4,406.15","4,406.15","4,330.58","134.45K","-1.67%"
"08/07/2022","4,428.78","4,468.06","4,479.49","4,426.89","123.20K","-0.33%"
"07/07/2022","4,443.47","4,425.28","4,457.34","4,391.19","132.66K","0.44%"
"06/07/2022","4,423.97","4,475.48","4,484.36","4,393.42","149.80K","-1.46%"
"05/07/2022","4,489.54","4,505.46","4,530.32","4,439.45","154.96K","-0.14%"
"04/07/2022","4,496.03","4,447.22","4,496.03","4,427.82","146.35K","0.66%"
"01/07/2022","4,466.72","4,489.52","4,500.99","4,449.29","144.78K","-0.41%"
"30/06/2022","4,485.01","4,418.07","4,515.00","4,418.07","156.67K","1.44%"
"29/06/2022","4,421.36","4,472.73","4,503.13","4,414.00","187.28K","-1.54%"
"28/06/2022","4,490.52","4,442.58","4,497.90","4,407.35","174.76K","1.04%"
"27/06/2022","4,444.26","4,414.33","4,472.69","4,414.33","177.39K","1.13%"
"24/06/2022","4,394.77","4,354.55","4,400.69","4,346.12","168.97K","1.17%"
"23/06/2022","4,343.88","4,277.96","4,343.88","4,260.90","170.88K","1.72%"
"22/06/2022","4,270.62","4,331.90","4,333.18","4,269.25","158.57K","-1.27%"
"21/06/2022","4,325.57","4,327.92","4,357.34","4,287.14","164.67K","-0.11%"
"20/06/2022","4,330.43","4,322.83","4,368.36","4,297.89","165.67K","0.50%"
"17/06/2022","4,309.04","4,219.23","4,318.77","4,218.68","158.65K","1.39%"
"16/06/2022","4,250.06","4,282.08","4,302.92","4,241.08","184.07K","-0.66%"
"15/06/2022","4,278.22","4,228.29","4,348.42","4,228.29","257.05K","1.32%"
"14/06/2022","4,222.31","4,143.22","4,224.09","4,102.93","171.39K","0.79%"
"13/06/2022","4,189.35","4,194.46","4,218.23","4,156.71","168.48K","-1.17%"
"10/06/2022","4,238.99","4,145.65","4,241.35","4,140.22","184.80K","1.52%"
"09/06/2022","4,175.67","4,211.72","4,227.45","4,160.88","168.45K","-1.05%"
"08/06/2022","4,219.81","4,187.15","4,224.81","4,158.03","157.37K","0.97%"
"07/06/2022","4,179.13","4,165.69","4,198.09","4,155.17","142.99K","0.31%"
"06/06/2022","4,166.08","4,090.53","4,166.62","4,063.91","167.87K","1.87%"
"02/06/2022","4,089.57","4,064.00","4,091.15","4,057.91","113.89K","0.16%"
"01/06/2022","4,083.18","4,086.62","4,094.90","4,058.85","114.85K","-0.20%"
"31/05/2022","4,091.52","4,031.76","4,096.20","4,020.38","135.42K","1.55%"
"30/05/2022","4,029.02","4,020.86","4,040.82","4,003.38","111.15K","0.69%"
"27/05/2022","4,001.30","4,022.71","4,051.14","3,983.38","112.77K","0.21%"
"26/05/2022","3,993.04","3,987.68","4,015.75","3,938.24","126.26K","0.25%"
"25/05/2022","3,983.18","3,959.77","3,983.62","3,946.81","107.73K","0.61%"
"24/05/2022","3,959.15","4,052.87","4,055.78","3,959.15","145.55K","-2.34%"
"23/05/2022","4,053.98","4,080.97","4,080.97","4,029.08","130.48K","-0.58%"
"20/05/2022","4,077.60","4,020.82","4,077.60","4,020.82","147.07K","1.95%"
