"Date","BTC_close","BTC_open","BTC_high","BTC_low","BTC_volume","BTC_change","difficulty","addresses_active_count","sum_block_weight","mean_block_size_bytes","total_fees_usd","mean_hash_rate","xfer_cnt","mean_tx_size_usd","ETH","LTC","XRP","DOGE","COPPER","GOLD","SILVER","SPX","JP225","DJI"
"3/2/2023","23465.4","23642.2","23780.5","23208.7","249.26","-0.0075","43053844193928","939444","567132554","2000278.3888889","577605.7678618868","308191421.3","891096","9412.981947932609","1647.38","95.34","0.37715","0.08054","4.076","1840.5","20.766","3981.35","27535","33018"
"3/1/2023","23642.2","23130.6","23914.1","23025.3","328.77","0.0221","43053844193928","1076257","679018896","2132680.8529412","588745.8502306296","363837095.96002","993001","10557.975524130812","1666.09","97.85","0.38366","0.081945","4.16","1845.4","20.959","3951.39","27535","32693"
"2/28/2023","23130.5","23494","23595","23033.8","275.10","-0.0155","43053844193928","983627","543143089","1846285.8029197","611284.5102132326","293209894.21813","902775","11528.278606424763","1604.69","93.79","0.3762","0.080792","4.0895","1836.7","20.961","3970.15","27445","32682"
"2/27/2023","23494.1","23558.7","23876.2","23166.8","297.65","-0.0027","43053844193928","982682","519858267","1636751.85","543157.4029406321","299630547.80124","794663","11672.38691427465","1633.66","94.07","0.3785","0.081333","4.011","1824.9","20.67","3982.24","27425","32909"
"2/26/2023","23558.7","23166.1","23671.8","23066","209.12","0.0169","43053844193928","905055","618745130","2076780.8690476","349796.0189146365","359556659.21064","741876","8676.116825470082","1641.6","95.27","0.37799","0.082219","","","","","",""
"2/25/2023","23166.1","23191.3","23215.3","22777.4","198.35","-0.0011","43053844193928","811239","427325821","1851111.0934579","363884.2458850485","228809606.14131","748840","7773.723372517217","1594.66","93.16","0.37786","0.080742","","","","","",""
"2/24/2023","23191.5","23936.4","24123.4","22970.3","367.99","-0.0311","39156400059293","964247","538741669","1833054.8740741","436547.0379440812","262774152.63087","865745","12124.035419209638","1608.24","91.58","0.37844","0.080875","3.952","1809.2","20.81","3970.04","27380","32826"
"2/23/2023","23936.3","24186.6","24590.4","23637.9","417.46","-0.0103","39156400059293","1071298","682895649","2012193.7017544","459356.6659645027","332847259.9991","841347","12848.487743976408","1650.52","94.58","0.38829","0.084254","4.059","1818.8","21.306","4012.32","27120","33182"
"2/22/2023","24186.6","24450.7","24474.3","23593.4","400.24","-0.0108","39156400059293","931144","559106263","1905460.0142857","440445.1662822077","272506528.03136","778690","14748.46077625156","1643.39","95.25","0.39507","0.085463","4.1905","1833.3","21.677","3991.05","27120","33079"
"2/21/2023","24450.7","24839.5","25236.8","24160.8","395.97","-0.0157","39156400059293","1012926","660052638","2031231.7365269","428755.0060842809","325061358.55754","791676","16039.611186416781","1659.41","93.81","0.39189","0.085457","4.2255","1842.5","21.89","3997.34","27460","33162"
"2/20/2023","24839.5","24302.8","25085.4","23868.6","363.02","0.0221","39156400059293","908106","583121764","2164022.0680272","431509.0273153154","286131854.15264","718505","13070.505691446357","1703.27","95.92","0.39841","0.08829","4.1807","1850.5","21.808","","",""
"2/19/2023","24302.9","24631.3","25175.2","24273.7","312.64","-0.0133","39156400059293","928713","638973198","2228596.3518519","388262.2530707992","315328983.15704","693048","9886.633600176388","1681.52","97.6","0.38641","0.087069","4.1195","1847.75","21.598","","",""
"2/18/2023","24631.4","24573.5","24838.9","24457","223.77","0.0024","39156400059293","1046593","666996316","2132400.2380952","480518.81355077156","327007835.31939","774524","11218.198792472824","1691.62","99.72","0.39427","0.088822","","","","","",""
"2/17/2023","24573.5","23538.2","24984.7","23373","523.85","0.0439","39156400059293","1050009","659015493","2053406.1818182","648534.7239371135","321168407.83676","886012","16429.28251640757","1693.96","100.15","0.39486","0.087689","4.1085","1840.4","21.715","4079.09","27450","33866"
"2/16/2023","23539.6","24328.1","25233.8","23525.9","484.50","-0.0324","39156400059293","1118226","706917380","2107362.2960894","738592.4230791873","348419062.88223","907495","14977.294171335625","1640.66","98.54","0.38417","0.08496","4.1355","1842","21.71","4090.41","27665","33739"
"2/15/2023","24327.9","22198.5","24330.9","22050.8","401.53","0.0959","39156400059293","993456","650976760","2175520.0552147","859326.9285088483","317275457.11597","861515","14020.140710187628","1675.43","102.85","0.40113","0.089283","4.0105","1834.2","21.572","4147.6","27445","34174"
"2/14/2023","22198.5","21776.9","22308.6","21556.2","378.39","0.0196","39156400059293","913570","611025335","2336368.2207792","585236.4762589883","299757180.27391","807858","10250.74207212449","1555.46","95.79","0.38207","0.083554","4.075","1854","21.873","4136.13","27630","34121"
"2/13/2023","21772.6","21782.7","21887.5","21418.7","312.04","-0.0007","39156400059293","957593","619051925","2164686.6282051","530883.5290687481","303650130.9947","786149","11952.935333743162","1505.84","91.07","0.37045","0.082032","4.0575","1851.9","21.852","4137.29","27450","34268"
"2/12/2023","21786.8","21859.9","22080.7","21653.1","211.65","-0.0033","39156400059293","861493","647016538","2535436.3395062","404245.6579846455","315851203.95836","719393","12491.266869978954","1515.44","92.49","0.37482","0.082192","","","","","",""
"2/11/2023","21859.8","21627.4","21902.9","21605.3","182.07","0.0104","39350942467773","896301","591078199","2355380.5608108","487538.16016194515","289509602.74341","794720","14868.738871440895","1538.34","94.29","0.38349","0.08225","","","","","",""
"2/10/2023","21635","21792.5","21933.6","21491.7","352.79","-0.0072","39350942467773","923753","587110965","2038043.9795918","592649.6685687429","287553455.21824","861080","24714.185216893275","1513.82","93.45","0.38207","0.080922","4.0165","1862.8","22.075","4090.46","27635","33895"
"2/9/2023","21792.5","22964.6","23003.6","21744.6","425.44","-0.051","39350942467773","1056974","642984507","2166561.5925926","463580.2079869685","316895645.56099","922414","8856.025203004685","1545.35","92.06","0.38167","0.081454","4.097","1866.2","22.143","4081.5","27650","33734"
"2/8/2023","22964.6","23251.7","23425.1","22691.7","289.12","-0.0123","39350942467773","942153","551161514","2122320.3623188","418635.21343892394","269948141.57597","811687","7749.841307977753","1650.99","99.22","0.3976","0.09017","4.0355","1877.4","22.42","4117.86","27620","33995"
"2/7/2023","23251.7","22761.8","23338.8","22748.2","318.98","0.0215","39350942467773","944049","567111446","2128454.8873239","514645.0814686667","277772726.04295","825404","9212.913494448023","1671.4","100.87","0.40361","0.092537","4.0805","1871.7","22.177","4164","27620","34206"
"2/6/2023","22761.8","22936","23130.6","22633.7","278.58","-0.0076","39350942467773","920525","591084534","2209309.8445946","427974.4992250088","289509602.74341","801365","9629.970721289676","1613.72","95.9","0.39189","0.089463","4.035","1866.2","22.237","4111.08","27705","33934"
"2/5/2023","22936","23326.9","23423.4","22766.5","217.26","-0.0166","39350942467773","802171","484191464","1609618.5723684","330452.0958623045","297334187.21039","709343","8686.886535951864","1629.44","96.63","0.39842","0.092083","","","","","",""
"2/4/2023","23323.8","23431.2","23571.8","23269.8","170.27","-0.0046","39350942467773","961115","524516109","1790720.2941176","452943.2702318513","266035849.34248","828676","6634.244356282138","1666.9","98.47","0.41093","0.095672","","","","","",""
"2/3/2023","23431.2","23429.1","23694.1","23233.8","349.36","0.0002","39350942467773","988867","488550356","1459202.4962406","591390.6037816869","260167412.40067","899457","8880.519822101927","1663.79","99.87","0.41152","0.092876","4.0565","1862.9","22.405","4136.48","27515","33962"
"2/2/2023","23427.6","23726.2","24207.2","23398.1","382.86","-0.0126","39350942467773","983946","507879456","1427196.2482759","505038.5887668438","283641162.98475","896148","9043.392395287146","1641.71","98.46","0.40962","0.090914","4.091","1916.3","23.615","4179.76","27410","34097"
"2/1/2023","23725.6","23124.7","23784.5","22809.6","333.18","0.026","39350942467773","1050528","536642269","1581138.1386861","511697.7882523402","267991996.86765","890851","10401.753589596046","1642.1","100.33","0.41328","0.093957","4.111","1927.8","23.609","4119.21","27330","34148"
"1/31/2023","23125.1","22832.2","23262.9","22724.9","289.38","0.0128","39350942467773","944348","455297857","1532722.4956522","440176.60166055197","224956785.11611","837380","10886.34818377659","1585.27","94.14","0.40572","0.096096","4.226","1929.5","23.836","4076.6","27335","34156"
"1/30/2023","22832.2","23746","23794","22560","339.62","-0.0388","39350942467773","957363","477986001","1331842.9130435","266720.6789074929","269948141.57597","805515","10718.547567071864","1566.5","91.26","0.39359","0.088386","4.202","1922.9","23.733","4017.77","27400","33785"
"1/29/2023","23753.1","23023.5","23952.9","22973.3","320.86","0.0315","39350942467773","829895","403920435","987568.13664596","201804.2618460301","311438925.89723","730412","7204.908281294081","1645.97","94.88","0.41328","0.090147","","","","","",""
"1/28/2023","23027.9","23074.6","23182.3","22889.8","156.96","-0.002","37590453655497","857014","417076037","962497.92261905","258485.8316621688","313930107.46504","765700","6510.6128292637895","1573.07","89.67","0.40787","0.087772","","","","","",""
"1/27/2023","23074.6","23016","23480.3","22602.9","310.36","0.0025","37590453655497","929064","453975602","1144061.2727273","341618.12366437004","287769263.15816","857634","11240.917504386884","1597.6","88.91","0.41281","0.087212","4.2225","1936.6","23.534","4070.56","27385","34046"
"1/26/2023","23016","23055.2","23259.5","22869","320.97","-0.0017","37590453655497","892287","445302180","1101842.5548387","276627.5196188492","289637896.23978","811692","9694.769377383034","1602.55","87.58","0.40944","0.086429","4.2675","1937.6","23.937","4060.43","27410","34023"
"1/25/2023","23055.1","22632.5","23779","22366.3","388.18","0.0187","37590453655497","912032","454362395","1002049.7428571","286989.0499244973","327010528.27306","818913","10777.10652393647","1611.2","89.34","0.417","0.086584","4.2445","1950.3","23.846","4016.22","27335","33823"
"1/24/2023","22632.5","22916.3","23156.1","22517.1","334.17","-0.0123","37590453655497","908199","443685092","1343666.0155039","383773.2429566174","241053473.78927","773193","9403.976311807073","1556.15","87.25","0.40791","0.083857","4.2485","1943.1","23.665","4016.95","27295","33826"
"1/23/2023","22915.5","22709","23161.8","22527.9","327.85","0.0091","37590453655497","933346","456268483","1096316.7594937","346693.29577902914","295243790.10299","793504","10636.248641809592","1626.53","89.86","0.42396","0.088486","4.2565","1936.2","23.481","4019.81","26900","33727"
"1/22/2023","22707.8","22775.7","23068.7","22323","280.64","-0.003","37590453655497","863236","432689664","1116937.2317881","310094.3869984102","282163369.29496","709343","8221.385891330154","1627.03","87.57","0.40039","0.08824","","","","","",""
"1/21/2023","22775.7","22677.5","23304.5","22461.1","382.69","0.0043","37590453655497","906764","425795922","1168992.6956522","361600.0268793513","257871158.06971","809758","9106.593846252434","1625.53","87.95","0.40323","0.084605","","","","","",""
"1/20/2023","22677.2","21074.9","22718.5","20879.3","373.74","0.0757","37590453655497","933005","457459568","1308458.8106061","464548.0089510255","246659370.3433","878554","9341.025231678255","1659.98","90.32","0.41312","0.086305","4.2515","1928.2","23.86","3972.61","26545","33474"
"1/19/2023","21081.2","20670.6","21169.4","20669.7","275.76","0.0199","37590453655497","926693","465444489","1262767.9241379","338904.1126435559","270951578.87773","824055","9370.040492764625","1551.62","84.23","0.39288","0.081613","4.2315","1923.9","23.791","3898.85","26355","33139"
"1/18/2023","20670.6","21137.1","21584.1","20448.3","388.67","-0.0221","37590453655497","942079","479228769","1355338.8","328935.9860605288","261608421.54212","795267","9768.229269219524","1511.31","82.62","0.37869","0.080059","4.2345","1907","23.569","3928.86","26750","33386"
"1/17/2023","21137.1","21184.4","21506.4","20926.2","310.04","-0.0022","37590453655497","988775","503989945","1242079.8717949","279615.8329617069","291506526.63057","812100","11000.407237749176","1564.67","86.99","0.38693","0.082799","4.223","1907.2","23.978","3990.97","26155","34020"
"1/16/2023","21184.2","20880.1","21416.8","20698.9","337.46","0.0146","37590453655497","966312","487855134","1261898.6530612","220433.63100382473","274688842.35014","800652","9821.880475539409","1576.94","85.91","0.38616","0.083687","4.1433","1909.9","24.455","","",""
"1/15/2023","20879.8","20956","21032.2","20585.7","205.80","-0.0037","37590453655497","807742","370831840","885329.17791411","168321.2050850138","281119760.74709","723806","8474.125331358318","1552.69","87.4","0.38474","0.086112","4.206","1919.9","24.415","","",""
"1/14/2023","20958.2","19926.9","21185.6","19898.6","458.21","0.0517","34093570325204","965948","484837602","1105053.1578947","285374.26251639385","289810898.06895","849720","9672.914145361075","1550.02","87.82","0.39526","0.087368","","","","","",""
"1/13/2023","19927","18850.8","19981.6","18723.8","426.67","0.0571","34093570325204","1072059","520340610","1274495.245283","331866.4032110581","269473292.00042","910668","9955.859674579524","1450.86","86.26","0.38603","0.084515","4.216","1921.7","24.279","3999.09","26110","34416"
"1/12/2023","18851.3","17941","19055.3","17915.5","522.01","0.0507","34093570325204","1034292","541131073","1351098.5430464","309820.80595736066","255914886.32773","847002","9583.901839963053","1416.08","86.12","0.37483","0.080287","4.1965","1898.8","23.914","3983.17","26395","34319"
"1/11/2023","17942.3","17440.5","17989.8","17323.9","291.53","0.0289","34093570325204","944957","538932502","1293399.9455782","228488.6961685651","249135683.49138","795523","7800.345353407776","1389.84","84.02","0.37289","0.07813","4.166","1878.9","23.481","3969.61","26435","34110"
"1/10/2023","17439.1","17180.1","17491","17151.7","247.14","0.0151","34093570325204","1146540","617925460","1384474.1597633","193306.51548256946","286421296.65078","831247","9684.368185936924","1335.13","80.83","0.35078","0.077807","4.0775","1876.5","23.665","3919.25","26185","33849"
